geo_id,present_number_of_apartments_2005_present,present_number_of_apartments_1985_2004,present_number_of_apartments_1965_1984,present_number_of_apartments_1945_1964,present_number_of_apartments_before_1945,present_number_of_terraced_houses_2005_present,present_number_of_terraced_houses_1985_2004,present_number_of_terraced_houses_1965_1984,present_number_of_terraced_houses_1945_1964,present_number_of_terraced_houses_before_1945,present_number_of_semi_detached_houses_2005_present,present_number_of_semi_detached_houses_1985_2004,present_number_of_semi_detached_houses_1965_1984,present_number_of_semi_detached_houses_1945_1964,present_number_of_semi_detached_houses_before_1945,present_number_of_detached_houses_2005_present,present_number_of_detached_houses_1985_2004,present_number_of_detached_houses_1965_1984,present_number_of_detached_houses_1945_1964,present_number_of_detached_houses_before_1945,typical_useful_demand_for_space_heating_apartments_2005_present,typical_useful_demand_for_space_heating_apartments_1985_2004,typical_useful_demand_for_space_heating_apartments_1965_1984,typical_useful_demand_for_space_heating_apartments_1945_1964,typical_useful_demand_for_space_heating_apartments_before_1945,typical_useful_demand_for_space_heating_terraced_houses_2005_present,typical_useful_demand_for_space_heating_terraced_houses_1985_2004,typical_useful_demand_for_space_heating_terraced_houses_1965_1984,typical_useful_demand_for_space_heating_terraced_houses_1945_1964,typical_useful_demand_for_space_heating_terraced_houses_before_1945,typical_useful_demand_for_space_heating_semi_detached_houses_2005_present,typical_useful_demand_for_space_heating_semi_detached_houses_1985_2004,typical_useful_demand_for_space_heating_semi_detached_houses_1965_1984,typical_useful_demand_for_space_heating_semi_detached_houses_1945_1964,typical_useful_demand_for_space_heating_semi_detached_houses_before_1945,typical_useful_demand_for_space_heating_detached_houses_2005_present,typical_useful_demand_for_space_heating_detached_houses_1985_2004,typical_useful_demand_for_space_heating_detached_houses_1965_1984,typical_useful_demand_for_space_heating_detached_houses_1945_1964,typical_useful_demand_for_space_heating_detached_houses_before_1945,present_share_of_apartments_2005_present_in_useful_demand_for_space_heating,present_share_of_apartments_1985_2004_in_useful_demand_for_space_heating,present_share_of_apartments_1965_1984_in_useful_demand_for_space_heating,present_share_of_apartments_1945_1964_in_useful_demand_for_space_heating,present_share_of_apartments_before_1945_in_useful_demand_for_space_heating,present_share_of_terraced_houses_2005_present_in_useful_demand_for_space_heating,present_share_of_terraced_houses_1985_2004_in_useful_demand_for_space_heating,present_share_of_terraced_houses_1965_1984_in_useful_demand_for_space_heating,present_share_of_terraced_houses_1945_1964_in_useful_demand_for_space_heating,present_share_of_terraced_houses_before_1945_in_useful_demand_for_space_heating,present_share_of_semi_detached_houses_2005_present_in_useful_demand_for_space_heating,present_share_of_semi_detached_houses_1985_2004_in_useful_demand_for_space_heating,present_share_of_semi_detached_houses_1965_1984_in_useful_demand_for_space_heating,present_share_of_semi_detached_houses_1945_1964_in_useful_demand_for_space_heating,present_share_of_semi_detached_houses_before_1945_in_useful_demand_for_space_heating,present_share_of_detached_houses_2005_present_in_useful_demand_for_space_heating,present_share_of_detached_houses_1985_2004_in_useful_demand_for_space_heating,present_share_of_detached_houses_1965_1984_in_useful_demand_for_space_heating,present_share_of_detached_houses_1945_1964_in_useful_demand_for_space_heating,present_share_of_detached_houses_before_1945_in_useful_demand_for_space_heating,typical_useful_demand_for_space_heating_buildings_present,present_number_of_buildings,interconnector_capacity
GM1723,274,72,55,18,27,160,186,221,16,16,156,271,589,158,149,220,411,664,333,398,101.7356666,142.0538784,168.9249551,249.5533333,281.9161972,114.2480821,152.7514677,194.0873992,280.8683241,248.5160576,115.0413108,157.0752816,212.7969067,260.0164076,276.2527923,114.6343088,151.5570867,225.7094334,288.467526,309.5861137,0.06363865,0.01644054,0.0124323,0.003734,0.00649796,0.03604971,0.04467814,0.05108119,0.0040129,0.00345219,0.03674666,0.06424014,0.13200467,0.03149124,0.03274949,0.0513793,0.09250161,0.15240512,0.07690126,0.08756293,302.637235,547,60000
GM1724,205,232,177,76,293,274,347,633,104,15,238,579,1091,415,92,317,812,965,715,391,97.54507588,143.2735366,134.9193501,235.4271803,272.574378,109.827559,143.3316304,181.7848917,236.2793118,255.7055618,113.530907,156.4072194,204.822405,257.4030401,287.0968582,112.5652763,155.0349902,222.2952716,281.0220997,297.1450586,0.02494091,0.02899765,0.02061616,0.0096492,0.03549831,0.03046037,0.0439271,0.08727501,0.01051559,0.00186575,0.02494879,0.07201073,0.14534091,0.04836666,0.01071266,0.03239638,0.10184701,0.12866292,0.09184549,0.0501224,284.7581882,1431,60000
GM1728,648,290,110,141,66,295,358,889,207,24,403,600,1321,555,192,304,692,894,478,284,97.80659321,154.2977031,159.7105163,242.9854786,232.1404373,110.5185487,150.8805013,194.2089467,252.9223483,245.5303263,115.8700303,164.7999739,208.3414738,270.598603,283.3417794,115.4907431,148.9630535,211.865231,269.187793,315.5737199,0.06598736,0.03103214,0.01240586,0.01819913,0.00714254,0.03385784,0.04023326,0.10325089,0.02370305,0.00246136,0.04673147,0.06921775,0.15126976,0.06448939,0.02192695,0.03235297,0.08322722,0.10569944,0.05411368,0.03269794,270.5960471,1457,60000
GM1729,286,447,206,79,303,49,339,504,161,314,57,349,817,552,586,88,359,588,321,450,95.53034696,156.6804739,196.8638498,250.7535048,250.1739429,114.1820335,170.8591987,203.2198711,268.2267416,287.399361,111.5893839,169.2668475,210.6534018,254.7038308,316.2923683,114.6271375,153.4517011,239.1389319,285.1144034,298.1249629,0.051233,0.06400733,0.02944145,0.01082717,0.04097193,0.00805718,0.04767478,0.08012759,0.02308887,0.04222719,0.0091261,0.0482283,0.1174442,0.08263497,0.08222219,0.01391874,0.05013891,0.0853338,0.04619897,0.06709733,318.3121531,767,60000
GM1730,181,720,474,25,98,104,501,1541,356,22,553,1083,2205,1062,300,609,870,991,1023,1772,127.7319923,173.2126342,243.9263363,334.0218978,241.8195782,114.423183,162.9707048,194.3123523,205.3487292,278.0112455,115.13903,164.198293,205.927424,256.8909771,286.9836146,112.5657707,147.5941098,216.0085033,277.6841057,293.3478885,0.01479385,0.05504972,0.03459048,0.00168692,0.00664503,0.00835084,0.03623816,0.10479559,0.02277369,0.00143747,0.0442449,0.07566503,0.14704362,0.07109971,0.02084222,0.045928,0.05863577,0.06571883,0.06564725,0.11881292,274.4942117,2596,60000
GM1731,387,535,421,48,140,131,343,1258,256,20,529,1480,1802,848,325,485,1518,1011,911,1933,118.1298314,139.5206737,200.1134155,253.8202825,328.2217013,110.3640671,157.2104674,169.0587975,181.360198,310.5659259,118.5674256,163.2395572,189.4102451,223.3895203,268.0779008,119.1130295,149.5164402,213.0150241,262.1846838,290.1091076,0.02899735,0.03561305,0.03153535,0.00335046,0.01077148,0.0104053,0.02390338,0.08270742,0.01745042,0.00131409,0.0415785,0.10109236,0.1185809,0.05856046,0.02247236,0.03829694,0.10620942,0.07050656,0.06311139,0.13354281,258.1649296,2789,60000
GM1734,727,824,539,143,193,1181,1982,2740,727,37,1029,1934,2185,1156,558,528,1074,738,618,976,118.9079595,140.876242,193.4907071,242.8767602,241.075844,116.0311492,147.9080261,193.5319627,196.2069608,308.732229,116.7708783,156.8179508,206.4000264,215.2923886,260.8274971,118.9709755,148.5059771,213.6773449,283.7663713,308.2355128,0.038702,0.04312868,0.02705733,0.00718894,0.00926282,0.06501286,0.09652122,0.13498057,0.03539001,0.00202809,0.05810805,0.09215149,0.10868823,0.05798729,0.02899358,0.02929648,0.05085163,0.03491181,0.03080414,0.04893478,227.211388,1817,60000
GM1735,650,556,491,124,209,317,586,1419,361,266,454,962,2048,896,877,508,1173,1272,724,1321,108.0099808,137.050742,199.466318,233.5342938,331.6109967,114.8556581,152.8990974,168.3870218,188.1223172,205.2803477,118.8452569,159.3056051,188.5668811,218.1006032,292.4493654,115.6068742,152.5406059,216.0958401,290.0055687,306.26707,0.04454422,0.03629631,0.03418162,0.00786899,0.01430206,0.02335162,0.03789089,0.09224679,0.02331808,0.01721601,0.03141058,0.06207753,0.13195081,0.05835475,0.05715706,0.03587478,0.07644138,0.08232712,0.04678847,0.08640093,295.018049,2108,60000
GM1740,310,231,16,61,42,378,580,1374,313,20,444,597,1062,757,203,235,476,433,519,756,99.5694308,156.885852,238.3794466,322.3069467,363.3845798,113.9401503,171.6733174,189.3738745,235.3133048,222.7118243,113.4489028,167.6098266,204.2133953,267.1150493,312.2435092,114.5539334,158.1446028,213.7493877,300.1995481,296.7925473,0.02685947,0.0276251,0.00172102,0.00630077,0.00421884,0.04036672,0.06709016,0.16031113,0.03905258,0.00226239,0.04618326,0.06847386,0.1225233,0.08725907,0.02343111,0.02440142,0.0569734,0.04821301,0.06005203,0.08668136,251.452269,867,60000
GM1742,676,928,899,166,314,448,768,1737,403,37,609,1183,1731,902,390,420,882,892,480,937,91.69740112,137.4997595,177.6167764,295.0991985,270.2875861,112.3453044,154.3733462,164.7677916,240.3650806,229.2699426,115.6332647,158.7359021,187.4104181,262.0488686,289.8915433,115.052836,148.2500118,210.733927,298.2148608,285.560755,0.05240671,0.06652972,0.06378923,0.01177513,0.02199328,0.03466007,0.04689121,0.11138261,0.02534597,0.0028648,0.04620286,0.07663258,0.11516368,0.05710246,0.02586485,0.03107451,0.05927058,0.05901451,0.03063957,0.06139567,251.2647416,2311,60000
GM1771,519,838,2213,112,66,643,1811,3152,1639,167,389,904,1727,1006,441,285,560,766,340,308,135.7468264,151.1376449,174.9942815,189.4136259,200.9133226,115.5866729,159.861018,195.8702028,250.4687008,270.8851134,115.9175994,167.7906443,202.7672955,259.8195644,302.353276,118.2340454,147.5983444,211.5038111,256.0604097,300.597694,0.03144005,0.04724627,0.11733764,0.0058891,0.00365175,0.04236372,0.10103862,0.16464106,0.09073586,0.00957746,0.02511962,0.05258977,0.09271487,0.05649651,0.02469109,0.01981664,0.03394468,0.04192835,0.02104829,0.01772865,269.6586203,2026,60000
GM1773,238,210,360,43,222,182,304,780,205,88,311,652,793,414,479,262,477,399,287,1024,116.8548928,131.5654651,156.2579675,220.2279893,260.0519145,113.6621459,143.5483246,177.1773681,181.5813358,272.3130803,115.6622909,156.4043658,190.1040549,213.270868,303.3541115,120.3077573,147.1294442,212.9493446,286.4752649,288.0590737,0.03338336,0.02444493,0.05033767,0.00710088,0.02520033,0.02534833,0.04029323,0.09671642,0.02605894,0.01307198,0.03958822,0.08218263,0.09682943,0.05559746,0.06615064,0.03247439,0.05986744,0.05106648,0.03872051,0.13556673,292.1262943,747,60000
GM1774,375,466,354,143,193,144,295,618,180,55,286,872,1473,614,237,503,1352,1730,605,477,94.13494145,121.943225,147.0690618,222.8640064,262.160365,104.2609188,142.5791299,174.0857661,210.7980074,238.950268,118.9074212,155.8191325,195.5747035,235.6279684,296.3786638,117.8394869,150.8982802,221.7152703,296.4396711,316.731088,0.03596606,0.04214791,0.03367014,0.0127773,0.01761945,0.01419805,0.02823351,0.05773557,0.01473126,0.00477839,0.02804227,0.07977464,0.13699898,0.0514376,0.02110558,0.04809502,0.12202583,0.15673472,0.05203703,0.04189069,246.208191,889,60000
GM1783,3175,3396,3253,440,427,2769,4908,6938,2902,1775,1667,2231,2909,1523,1554,785,1158,1621,809,1080,116.1836935,160.7044931,184.0957644,243.4581675,245.2864115,113.997614,157.868445,190.93066,224.9955509,281.7146168,116.7189662,158.6121911,208.4096318,249.7390441,296.3799781,116.2112553,157.2516339,231.4446036,282.3659242,312.402233,0.06764771,0.07470747,0.07275058,0.01010991,0.0091231,0.05741877,0.10529068,0.15840449,0.06487354,0.04080469,0.03442174,0.04886551,0.0659799,0.03356229,0.03468837,0.01660574,0.02543738,0.03591745,0.01864352,0.02474716,219.6319171,4353,60000
GM1842,451,793,379,36,66,512,1095,864,429,273,289,479,488,366,279,181,190,215,184,295,110.5566733,145.5403813,146.1445511,211.5029478,220.131345,113.453482,148.5782708,174.7137707,230.2642663,265.3041915,114.7288647,153.4205584,189.8350032,238.943016,285.7390043,114.7961524,163.9327722,222.3064917,279.3583106,311.2070591,0.05823633,0.10167564,0.04015357,0.00415588,0.00833911,0.06179171,0.14507722,0.10737073,0.0548004,0.03679688,0.03533521,0.06434643,0.06459114,0.04622627,0.03633204,0.02027996,0.02320572,0.02872913,0.02396061,0.03859602,249.9802932,640,60000
GM1859,849,1152,523,160,730,320,776,2252,387,86,554,1433,2545,1043,829,398,1579,1241,750,1857,106.8610953,137.554744,183.9056895,215.3990492,265.9118368,104.4723507,162.9073979,170.8460238,177.059941,281.9625594,108.4241373,161.9655982,190.8564932,207.9972682,273.0405742,117.1654724,150.3675547,225.3618567,297.4775013,306.5572275,0.04100491,0.06014803,0.0260424,0.00805985,0.03633696,0.0146381,0.040768,0.11824444,0.02059899,0.00435732,0.02644404,0.07556081,0.13430811,0.05385792,0.0432712,0.01836481,0.0800293,0.0635207,0.03873549,0.09570862,277.7268798,2109,60000
GM1876,478,756,274,165,690,176,638,1421,288,66,281,1222,1945,992,995,373,1047,1260,865,2141,117.5126103,130.4365929,163.4786499,261.3253183,286.2973258,114.877039,162.5623352,145.047086,182.4168579,304.5463534,114.6719802,165.6583278,186.7908022,234.2839607,309.8661695,113.4672573,153.5051108,223.7851022,284.5817741,300.7046894,0.03325806,0.04747265,0.01855846,0.01133413,0.04840998,0.01100216,0.03811886,0.08874917,0.0183215,0.00360023,0.01909142,0.07556679,0.1215903,0.06052437,0.05800455,0.02640741,0.0656105,0.07560036,0.05301614,0.12576296,290.5934527,1648,60000
GM1883,2013,3174,4839,2825,1561,862,3554,3522,3193,1936,452,2252,4268,5104,2088,315,1421,1561,974,750,114.7557418,150.7604127,195.4510522,231.2786105,253.092342,114.1193487,158.3523952,181.1235778,242.4540988,292.8034778,113.7020035,161.3487434,204.5941053,261.1019381,308.6899905,116.6380637,149.1537608,225.3962893,288.486519,311.3295148,0.04071084,0.06670104,0.09875695,0.061626,0.03261848,0.01849085,0.07804777,0.07641148,0.07031617,0.04130232,0.00940986,0.04929637,0.09382148,0.11143145,0.04472154,0.00619374,0.03056273,0.03392966,0.02045966,0.01519161,263.1948579,5476,60000
GM1884,747,611,569,93,68,495,867,2239,586,65,382,630,1291,615,362,270,484,580,330,434,117.3601397,155.4964629,208.045289,209.2784123,299.8895698,115.0394348,157.0802647,172.8090677,172.4814325,274.8949511,115.9557198,161.257796,196.9609077,225.1407379,272.1928811,115.9197886,150.6040911,215.5110329,287.7343132,315.4252636,0.06661544,0.05286516,0.05158345,0.00880989,0.0061709,0.04311375,0.06689583,0.19413757,0.04556509,0.00555353,0.03301587,0.05101585,0.10796029,0.05172599,0.03117167,0.02450618,0.04119956,0.05067635,0.02973649,0.03768114,250.2320142,1446,60000
GM1891,166,179,332,10,40,44,132,795,166,8,110,389,1075,422,111,254,1046,926,508,1396,126.5408075,136.9309591,198.322147,128.2727366,195.1018169,127.521406,158.9094874,192.835752,202.2810671,358,118.6967044,176.3440413,208.6163995,225.399212,323.4008452,116.5410569,147.2900473,220.6837915,295.5046184,314.4018076,0.01833984,0.01848224,0.02960738,0.00127123,0.0048505,0.00480247,0.01719173,0.09951224,0.01625776,0.00100535,0.01160785,0.04949853,0.13345662,0.04372454,0.01493037,0.02567461,0.13550351,0.1238253,0.06748384,0.18297409,281.0223382,563,60000
GM1892,903,876,1691,323,35,1002,2081,3441,919,123,626,1168,1611,644,484,314,609,511,242,455,103.642411,125.3033062,134.2175722,247.5163686,291.7739595,113.2133045,152.0137579,186.299798,212.9575232,269.8273356,115.5458309,159.2781399,205.0361151,239.9738467,286.7236327,115.0551562,154.9019476,218.0552683,273.9584831,299.3526388,0.05107626,0.0456423,0.09179556,0.01729484,0.00253353,0.06438825,0.11669197,0.18455167,0.05034985,0.00665711,0.039878,0.06283678,0.08663563,0.03574443,0.02588236,0.0180748,0.03248618,0.02897238,0.01355978,0.02494832,243.555609,2255,60000
GM1894,701,637,575,96,340,472,1349,1804,194,82,520,1317,2537,1226,488,650,1434,1824,1084,1074,104.5155932,125.6420164,174.2590483,251.052384,264.594887,117.1721582,162.9228509,164.7320972,219.4491582,279.7186639,115.4744548,159.1990237,178.9379639,217.9948249,274.7311306,115.2613227,154.9845884,218.3387789,271.6826414,305.2467413,0.04321386,0.03503408,0.03006844,0.00432415,0.01790579,0.02616999,0.07170964,0.09607846,0.01042744,0.00436972,0.0289182,0.07132089,0.13595338,0.06577466,0.02618655,0.03532157,0.07802352,0.10043668,0.05821818,0.0605448,238.7886142,1759,60000
GM1895,335,1192,1007,515,183,68,209,1921,669,326,350,971,1886,1018,1262,556,1406,800,575,3049,135.6032504,153.8996258,207.5592739,258.3732398,240.6692046,116.3088324,172.760818,198.1714225,277.0677141,271.660224,118.9260449,162.6389656,216.1616974,286.2754989,316.2379724,115.5059029,146.0621163,217.5089245,298.0092144,318.8485966,0.01977183,0.0606603,0.04964493,0.02489622,0.00911645,0.00336078,0.0107555,0.11215181,0.03670742,0.01767168,0.01866104,0.05224504,0.10992434,0.06034205,0.06904644,0.02629229,0.07503713,0.04485553,0.03227501,0.16658421,279.1915128,2214,60000
GM1896,334,410,130,64,71,308,618,1364,410,506,339,1029,1031,424,416,173,517,338,167,261,121.4372979,192.112187,158.914185,244.7183601,264.2426724,111.4227015,165.1734294,205.3557159,247.3478506,281.1138419,112.6833462,157.3452902,212.2383388,260.3333105,300.1251641,122.2547364,152.7612942,211.6946063,291.1097795,296.8837945,0.03339939,0.04919751,0.01558297,0.00674436,0.0077921,0.03535165,0.0679243,0.15119276,0.04668282,0.05604391,0.03935082,0.11548551,0.11557494,0.04617109,0.04631708,0.01885249,0.06145501,0.03780211,0.01890966,0.03016952,251.6855789,1006,60000
GM1900,1408,1836,2147,1080,725,666,1449,4809,1264,2655,1263,2367,4853,1509,2951,949,3704,1479,897,3697,120.6161759,164.7224606,195.357495,217.8145953,233.34084,116.7181555,153.1036729,197.5047962,231.8993413,285.1235315,117.6611922,157.6393109,208.1242025,260.2381502,300.1282397,117.9389539,148.3999114,214.0016385,275.6267952,306.9049501,0.03374167,0.04556086,0.05582004,0.02559511,0.01717437,0.01536565,0.03414092,0.11733168,0.03077071,0.06637333,0.02861817,0.05531945,0.1146648,0.03539942,0.07045246,0.02344251,0.08833884,0.03511489,0.02159411,0.08518101,266.6390736,4845,60000
GM1901,834,727,652,360,222,729,1006,2523,920,367,487,659,1366,537,862,264,531,533,229,704,121.5206823,171.5497976,205.2006068,215.9061049,232.2870317,115.9251963,165.797632,193.047878,196.9525307,279.3760288,117.0771406,171.0704147,210.8238772,227.0493219,314.2325986,120.0343266,159.8031887,213.901405,276.20968,284.2776223,0.06321872,0.05081664,0.04600344,0.0227056,0.01672279,0.05401703,0.06938597,0.16654405,0.0636407,0.024948,0.03633933,0.04563406,0.09085903,0.03504532,0.05832757,0.01966206,0.04024603,0.03492963,0.01601721,0.04493682,226.7661911,2169,60000
GM1903,328,521,146,67,495,477,605,1191,299,421,284,497,1614,736,813,234,585,1110,371,513,118.1016743,153.2841098,197.5057422,258.7562027,263.1065616,114.8479697,165.6480337,197.5918052,264.1052798,294.3704248,117.3086517,160.316866,221.3811692,281.7737962,302.2993709,112.0469862,148.2069728,221.4810634,278.7595669,304.8320963,0.02984966,0.04930852,0.01267166,0.00542792,0.04327178,0.04109511,0.05167323,0.10585885,0.02655106,0.04037535,0.02430236,0.04346006,0.1404377,0.06156012,0.07626248,0.01966671,0.05244689,0.0952348,0.03210127,0.04844447,277.703228,1141,60000
GM1904,1243,1656,3184,799,279,504,3331,6277,914,853,334,1282,2750,808,1158,436,665,854,337,958,112.6619569,147.081776,173.7147433,199.1070088,254.4765655,115.0347839,173.9749341,198.3272149,191.8163742,278.8601511,116.0520618,175.0212156,212.9596437,224.0535152,298.7009962,116.3513088,151.643112,217.4587422,285.8856378,280.2667394,0.04110342,0.05851132,0.11261037,0.02851089,0.00931338,0.01665735,0.11498302,0.22600592,0.03092757,0.03018832,0.01100141,0.04380463,0.09947032,0.02779864,0.039992,0.01356476,0.02234156,0.02874933,0.01193589,0.0325299,244.7256777,2711,60000
GM1911,390,918,472,77,123,607,1182,3274,760,247,670,1386,2172,1033,943,590,1450,1013,879,2601,115.8589375,146.753621,176.8633519,162.8132903,271.0579441,116.4009461,154.1067431,179.5885545,192.51761,313.7091331,119.2522551,157.5717736,200.1829368,244.2968277,300.3430857,118.3180161,150.5537906,225.5697701,279.4099684,299.5873307,0.01990138,0.04390231,0.02352221,0.00348272,0.00625077,0.02895462,0.0576093,0.16598195,0.03873833,0.01174523,0.03258183,0.06682571,0.10673774,0.05058857,0.04225075,0.02796487,0.0661697,0.04868837,0.04083818,0.11726546,271.4522919,2086,60000
GM1916,1359,3672,5684,7753,3883,309,1737,3097,1003,3155,131,808,1225,617,1519,107,205,197,117,355,131.9138531,168.8015211,232.9230206,242.807953,265.0383019,116.2917085,157.6699642,202.428447,256.1335877,277.2160619,117.9659837,165.2172209,216.0474956,269.0464348,306.2517173,116.6309787,157.9338423,212.9654394,259.7421275,306.7326621,0.0360326,0.09901375,0.15064991,0.21332323,0.10581009,0.00766653,0.04908106,0.08069393,0.02617045,0.08848579,0.00358845,0.02248264,0.03225106,0.0162706,0.04302462,0.00270769,0.00534963,0.00520049,0.00307912,0.00911836,265.7093443,3375,60000
GM1924,1329,465,792,138,119,873,1251,2554,1162,1305,751,1321,1723,1329,1781,456,1169,865,777,1622,116.7929023,140.0594421,184.0761084,220.3553237,249.6673638,114.3900751,149.8080432,175.2641861,207.808206,293.7714973,116.6356991,158.2201334,195.4691677,247.742276,303.9781239,121.285878,152.8990545,223.6720441,290.9699174,304.91486,0.06538485,0.02304666,0.03656399,0.00695221,0.00554987,0.04001979,0.05786723,0.1155731,0.05249084,0.06169121,0.03354879,0.06168129,0.07819547,0.05966048,0.08228371,0.01993573,0.05387958,0.0385915,0.03376068,0.07332302,261.8253683,7240,60000
GM1926,2320,1946,728,137,121,1991,4625,1765,748,406,1327,1616,1024,462,437,612,404,427,191,263,109.4233692,115.6683214,171.2254788,214.7027441,288.8355722,116.1651289,140.9216837,181.9187699,212.4767363,291.6427398,117.7076187,149.2508874,208.7817458,246.6073816,295.9310472,117.2900535,150.4524435,213.0944545,283.9579582,299.1555332,0.10916102,0.09001305,0.03265833,0.00726313,0.00561338,0.09384251,0.21265883,0.08230516,0.03437907,0.01900785,0.05998244,0.07453419,0.04713165,0.0216913,0.02142319,0.02851864,0.01804827,0.02113541,0.00844602,0.01218656,212.7119619,1441,60000
GM1930,2216,2812,5598,1612,51,604,5892,9492,1387,128,416,2101,3787,836,365,218,578,270,211,508,119.1114256,152.3737263,199.8632359,196.9564172,258.8871935,106.7352061,168.7633346,189.1894807,245.430402,300.9592853,109.4476515,168.9105011,204.1303804,257.9337039,298.071009,116.8999869,146.4286085,212.9929152,290.024622,305.8596214,0.04968663,0.07453702,0.1402548,0.03921365,0.00128299,0.01430094,0.16512395,0.23772426,0.03347527,0.00335078,0.0098377,0.05891574,0.09642451,0.02069352,0.0090198,0.00550676,0.01519434,0.00667568,0.00527445,0.01350721,231.7689763,3805,60000
GM1931,1528,1066,1191,271,392,814,1785,4250,1430,830,568,1147,2028,933,1258,506,709,832,384,1900,118.6278625,159.5827684,196.5580193,198.4886676,278.186975,113.409493,170.4153759,190.80834,229.168557,306.2007558,114.7419977,170.7624287,209.6368597,249.5320827,307.6230972,117.0903397,157.4379013,229.1506545,279.5110565,311.0673091,0.0645568,0.0442158,0.04978702,0.01110784,0.01607308,0.03214862,0.07466023,0.17794536,0.05932409,0.03406986,0.02261294,0.04860347,0.08682504,0.04037354,0.05388244,0.02034646,0.0299284,0.03509414,0.01645197,0.0819929,272.2866942,2072,60000
GM1940,554,932,305,75,145,295,635,2367,569,364,725,2230,3387,1162,897,789,2896,1532,809,2513,107.5549642,152.3026852,179.5312997,196.5690008,207.7953232,109.6062517,160.9207981,177.580879,193.1113075,286.3210183,113.5120198,154.860585,193.1088437,207.7638401,301.7644084,116.1932668,152.5005395,217.9207386,288.361679,294.2257459,0.02186576,0.0405366,0.01354617,0.0027259,0.0062693,0.01158447,0.02898377,0.10247595,0.02575535,0.01625313,0.02903654,0.0991017,0.14564954,0.05214329,0.03903274,0.03079253,0.12630944,0.06592967,0.03484569,0.10716246,261.1660302,4206,60000
GM1942,916,1855,2693,1853,983,256,694,1524,2969,3616,241,597,916,1568,4630,129,131,188,161,829,121.3772253,163.8465598,213.175745,264.5753788,230.1511294,117.1065006,173.8321843,199.4582238,219.1361216,256.405073,116.6855172,175.9381291,210.3923263,245.1791506,294.6184617,113.8847184,151.9030449,214.4261673,276.3226332,297.7684787,0.03547351,0.06958639,0.10214393,0.0712227,0.03873333,0.01070103,0.02334329,0.06187992,0.11048924,0.13099617,0.00903748,0.02091613,0.03675821,0.05845316,0.166749,0.00440142,0.00475939,0.0070354,0.00593981,0.03138049,287.1573098,4529,60000
GM1945,1110,828,496,209,372,544,911,1665,804,88,409,1122,1665,1542,647,202,683,775,874,836,103.0526528,132.0545527,219.8140991,257.6634805,273.7136559,107.7101701,151.6466359,165.1374732,181.7444437,293.4210899,110.6135154,153.6387261,185.7005162,216.8768461,291.0746545,117.9387747,145.6682481,217.9820541,284.6201392,305.6818978,0.06417922,0.05111043,0.03378332,0.01530807,0.02735563,0.03189983,0.05740715,0.10586338,0.050429,0.005022,0.02647301,0.06890588,0.10681278,0.09815575,0.04238334,0.0144398,0.04150073,0.05011052,0.05530862,0.05355154,291.4374667,1353,60000
GM1948,1771,1847,1170,359,489,1427,2728,5316,1470,245,1064,2270,3823,2030,1080,892,2181,2138,1115,1108,111.8133623,150.6085463,197.0024514,188.6033892,265.4835156,113.8617098,156.3069403,190.5186872,229.1718555,294.456227,115.0594756,159.4180421,206.677386,250.1612167,299.1141625,116.0182412,153.2558048,219.308815,277.4491788,311.8259616,0.05301729,0.05204808,0.02957683,0.0098869,0.01446749,0.04038943,0.07850745,0.15509409,0.04490795,0.00718646,0.02981787,0.06501658,0.1124772,0.06147599,0.03136364,0.02542328,0.0630369,0.06105369,0.03258573,0.03266715,245.2740978,3617,60000
GM1949,359,781,594,70,278,178,267,1645,552,841,511,1060,3740,1268,2043,509,1784,856,535,3200,119.4575072,174.9834899,151.9230023,195.4652612,203.7211556,119.8587153,150.3849997,197.7551942,238.4966632,284.9844645,119.5402947,150.2364859,198.197562,242.9095671,308.5161657,123.2605201,146.233669,216.7991894,290.008598,316.5052014,0.01739137,0.03684501,0.02678836,0.00328574,0.01375291,0.00885303,0.01279701,0.07492504,0.02448493,0.03825949,0.02532275,0.04995954,0.18311538,0.05934701,0.09524289,0.02485419,0.08486372,0.04183195,0.02557475,0.15250493,297.2423756,1585,60000
