geo_id,households_number_of_apartments_2005,households_number_of_apartments_1985_2004,households_number_of_apartments_1965_1984,households_number_of_apartments_1945_1964,households_number_of_apartments_1945,households_number_of_terraced_2005,households_number_of_terraced_1985_2004,households_number_of_terraced_1965_1984,households_number_of_terraced_1945_1964,households_number_of_terraced_1945,households_number_of_semi_detached_2005,households_number_of_semi_detached_1985_2004,households_number_of_semi_detached_1965_1984,households_number_of_semi_detached_1945_1964,households_number_of_semi_detached_1945,households_number_of_detached_2005,households_number_of_detached_1985_2004,households_number_of_detached_1965_1984,households_number_of_detached_1945_1964,households_number_of_detached_1945,input_households_insulation_level_apartments_2005,input_households_insulation_level_apartments_1985_2004,input_households_insulation_level_apartments_1965_1984,input_households_insulation_level_apartments_1945_1964,input_households_insulation_level_apartments_1945,input_households_insulation_level_terraced_2005,input_households_insulation_level_terraced_1985_2004,input_households_insulation_level_terraced_1965_1984,input_households_insulation_level_terraced_1945_1964,input_households_insulation_level_terraced_1945,input_households_insulation_level_semi_detached_2005,input_households_insulation_level_semi_detached_1985_2004,input_households_insulation_level_semi_detached_1965_1984,input_households_insulation_level_semi_detached_1945_1964,input_households_insulation_level_semi_detached_1945,input_households_insulation_level_detached_2005,input_households_insulation_level_detached_1985_2004,input_households_insulation_level_detached_1965_1984,input_households_insulation_level_detached_1945_1964,input_households_insulation_level_detached_1945,input_households_share_of_useful_demand_for_space_heating_apartments_2005,input_households_share_of_useful_demand_for_space_heating_apartments_1985_2004,input_households_share_of_useful_demand_for_space_heating_apartments_1965_1984,input_households_share_of_useful_demand_for_space_heating_apartments_1945_1964,input_households_share_of_useful_demand_for_space_heating_apartments_1945,input_households_share_of_useful_demand_for_space_heating_terraced_2005,input_households_share_of_useful_demand_for_space_heating_terraced_1985_2004,input_households_share_of_useful_demand_for_space_heating_terraced_1965_1984,input_households_share_of_useful_demand_for_space_heating_terraced_1945_1964,input_households_share_of_useful_demand_for_space_heating_terraced_1945,input_households_share_of_useful_demand_for_space_heating_semi_detached_2005,input_households_share_of_useful_demand_for_space_heating_semi_detached_1985_2004,input_households_share_of_useful_demand_for_space_heating_semi_detached_1965_1984,input_households_share_of_useful_demand_for_space_heating_semi_detached_1945_1964,input_households_share_of_useful_demand_for_space_heating_semi_detached_1945,input_households_share_of_useful_demand_for_space_heating_detached_2005,input_households_share_of_useful_demand_for_space_heating_detached_1985_2004,input_households_share_of_useful_demand_for_space_heating_detached_1965_1984,input_households_share_of_useful_demand_for_space_heating_detached_1945_1964,input_households_share_of_useful_demand_for_space_heating_detached_1945,input_buildings_insulation_level,number_of_buildings
GM1729,286,447,206,79,303,49,339,504,161,314,57,349,817,552,586,88,359,588,321,450,95.53034696,156.6804739,196.8638498,250.7535048,250.1739429,114.1820335,170.8591987,203.2198711,268.2267416,287.399361,111.5893839,169.2668475,210.6534018,254.7038308,316.2923683,114.6271375,153.4517011,239.1389319,285.1144034,298.1249629,5.123299077,6.400733107,2.944144596,1.082717136,4.097192546,0.8057183,4.767477836,8.012759401,2.308887118,4.222718701,0.91261013,4.822830428,11.74442042,8.263497207,8.22221864,1.391873941,5.01389122,8.533380404,4.619897134,6.70973266,318.3121531,767
GM1730,181,720,474,25,98,104,501,1541,356,22,553,1083,2205,1062,300,609,870,991,1023,1772,127.7319923,173.2126342,243.9263363,334.0218978,241.8195782,114.423183,162.9707048,194.3123523,205.3487292,278.0112455,115.13903,164.198293,205.927424,256.8909771,286.9836146,112.5657707,147.5941098,216.0085033,277.6841057,293.3478885,1.479384061,5.504972189,3.459048367,0.16869197,0.664502831,0.835084296,3.623815999,10.47955938,2.277368841,0.143746997,4.424489677,7.566502517,14.7043621,7.109971358,2.084222441,4.592800114,5.863576615,6.571883037,6.564724756,11.88129245,274.4942117,2596
GM1731,387,535,421,48,140,131,343,1258,256,20,529,1480,1802,848,325,485,1518,1011,911,1933,118.1298314,139.5206737,200.1134155,253.8202825,328.2217013,110.3640671,157.2104674,169.0587975,181.360198,310.5659259,118.5674256,163.2395572,189.4102451,223.3895203,268.0779008,119.1130295,149.5164402,213.0150241,262.1846838,290.1091076,2.89973458,3.561305202,3.153534895,0.335046473,1.077148478,1.040529975,2.390337847,8.270741596,1.745042115,0.131408742,4.157849574,10.10923604,11.85809029,5.856046397,2.247236109,3.82969427,10.62094204,7.050656329,6.311138513,13.35428053,258.1649296,2789
GM1734,727,824,539,143,193,1181,1982,2740,727,37,1029,1934,2185,1156,558,528,1074,738,618,976,118.9079595,140.876242,193.4907071,242.8767602,241.075844,116.0311492,147.9080261,193.5319627,196.2069608,308.732229,116.7708783,156.8179508,206.4000264,215.2923886,260.8274971,118.9709755,148.5059771,213.6773449,283.7663713,308.2355128,3.870199812,4.312868232,2.705732873,0.71889382,0.926281673,6.501285741,9.652122415,13.49805721,3.539000776,0.202808831,5.810804692,9.215149232,10.86882319,5.798729264,2.89935829,2.929648332,5.085162839,3.491181069,3.080413594,4.893478115,227.211388,1817
GM1735,650,556,491,124,209,317,586,1419,361,266,454,962,2048,896,877,508,1173,1272,724,1321,108.0099808,137.050742,199.466318,233.5342938,331.6109967,114.8556581,152.8990974,168.3870218,188.1223172,205.2803477,118.8452569,159.3056051,188.5668811,218.1006032,292.4493654,115.6068742,152.5406059,216.0958401,290.0055687,306.26707,4.454422307,3.629631341,3.418162276,0.78689905,1.430205881,2.335162038,3.789088874,9.224679035,2.331807559,1.721600531,3.141058389,6.207753466,13.1950809,5.835474808,5.715706233,3.587477869,7.644137749,8.232711813,4.678847189,8.640092693,295.018049,2108
GM1740,310,231,16,61,42,378,580,1374,313,20,444,597,1062,757,203,235,476,433,519,756,99.5694308,156.885852,238.3794466,322.3069467,363.3845798,113.9401503,171.6733174,189.3738745,235.3133048,222.7118243,113.4489028,167.6098266,204.2133953,267.1150493,312.2435092,114.5539334,158.1446028,213.7493877,300.1995481,296.7925473,2.685948103,2.762510219,0.172101697,0.630076705,0.421883658,4.036671545,6.709015507,16.0311131,3.905258031,0.226238722,4.618326206,6.84738639,12.2523301,8.725907005,2.343111335,2.440141781,5.697339552,4.821301227,6.005203118,8.668135997,251.452269,867
GM1742,676,928,899,166,314,448,768,1737,403,37,609,1183,1731,902,390,420,882,892,480,937,91.69740112,137.4997595,177.6167764,295.0991985,270.2875861,112.3453044,154.3733462,164.7677916,240.3650806,229.2699426,115.6332647,158.7359021,187.4104181,262.0488686,289.8915433,115.052836,148.2500118,210.733927,298.2148608,285.560755,5.240671069,6.652971631,6.37892334,1.177513342,2.199328294,3.466006944,4.689121213,11.13826113,2.534596937,0.286480078,4.620285949,7.66325796,11.51636808,5.71024551,2.586484594,3.107450837,5.927057996,5.901450641,3.063957293,6.139567172,251.2647416,2311
GM1771,519,838,2213,112,66,643,1811,3152,1639,167,389,904,1727,1006,441,285,560,766,340,308,135.7468264,151.1376449,174.9942815,189.4136259,200.9133226,115.5866729,159.861018,195.8702028,250.4687008,270.8851134,115.9175994,167.7906443,202.7672955,259.8195644,302.353276,118.2340454,147.5983444,211.5038111,256.0604097,300.597694,3.144004253,4.724627172,11.73376423,0.588910476,0.365175074,4.236371778,10.10386168,16.464106,9.073586215,0.957746243,2.511961873,5.258976557,9.271487184,5.649650732,2.469109411,1.9816644,3.394468302,4.192834683,2.104828552,1.772865184,269.6586203,2026
GM1773,238,210,360,43,222,182,304,780,205,88,311,652,793,414,479,262,477,399,287,1024,116.8548928,131.5654651,156.2579675,220.2279893,260.0519145,113.6621459,143.5483246,177.1773681,181.5813358,272.3130803,115.6622909,156.4043658,190.1040549,213.270868,303.3541115,120.3077573,147.1294442,212.9493446,286.4752649,288.0590737,3.338338993,2.444492806,5.033767212,0.710087618,2.520032553,2.534832605,4.029322997,9.67164177,2.60589385,1.307198004,3.958821566,8.218262635,9.682942992,5.559746377,6.615063584,3.247439381,5.986743632,5.106647848,3.872050573,13.556673,292.1262943,747
GM1774,375,466,354,143,193,144,295,618,180,55,286,872,1473,614,237,503,1352,1730,605,477,94.13494145,121.943225,147.0690618,222.8640064,262.160365,104.2609188,142.5791299,174.0857661,210.7980074,238.950268,118.9074212,155.8191325,195.5747035,235.6279684,296.3786638,117.8394869,150.8982802,221.7152703,296.4396711,316.731088,3.596606622,4.214790758,3.367014432,1.277730447,1.761944625,1.419804822,2.823351394,5.773556673,1.473125953,0.477839363,2.804226947,7.977463792,13.6998984,5.1437595,2.110558078,4.809501737,12.20258274,15.67347207,5.203702532,4.189069119,246.208191,889
GM1783,3175,3396,3253,440,427,2769,4908,6938,2902,1775,1667,2231,2909,1523,1554,785,1158,1621,809,1080,116.1836935,160.7044931,184.0957644,243.4581675,245.2864115,113.997614,157.868445,190.93066,224.9955509,281.7146168,116.7189662,158.6121911,208.4096318,249.7390441,296.3799781,116.2112553,157.2516339,231.4446036,282.3659242,312.402233,6.764770497,7.47074708,7.275058461,1.010991349,0.912310101,5.741877353,10.52906754,15.84044899,6.487353837,4.080469,3.442174195,4.886550519,6.597990491,3.356228701,3.468837074,1.660574393,2.543737607,3.591744848,1.864352421,2.474715536,219.6319171,4353
GM1842,451,793,379,36,66,512,1095,864,429,273,289,479,488,366,279,181,190,215,184,295,110.5566733,145.5403813,146.1445511,211.5029478,220.131345,113.453482,148.5782708,174.7137707,230.2642663,265.3041915,114.7288647,153.4205584,189.8350032,238.943016,285.7390043,114.7961524,163.9327722,222.3064917,279.3583106,311.2070591,5.823634429,10.16756439,4.015356723,0.415588209,0.83391078,6.17917054,14.50772163,10.73707288,5.480039513,3.679687992,3.533520839,6.434642896,6.459113693,4.622627077,3.633203861,2.0279957,2.320572291,2.872913146,2.396061413,3.859602002,249.9802932,640
GM1859,849,1152,523,160,730,320,776,2252,387,86,554,1433,2545,1043,829,398,1579,1241,750,1857,106.8610953,137.554744,183.9056895,215.3990492,265.9118368,104.4723507,162.9073979,170.8460238,177.059941,281.9625594,108.4241373,161.9655982,190.8564932,207.9972682,273.0405742,117.1654724,150.3675547,225.3618567,297.4775013,306.5572275,4.100490472,6.014803357,2.60423994,0.805985418,3.633695568,1.46380984,4.076800315,11.82444372,2.05989943,0.435732454,2.644403987,7.55608079,13.43081057,5.385791991,4.327120237,1.836481229,8.002930194,6.352069534,3.873548653,9.570862303,277.7268798,2109
GM1876,478,756,274,165,690,176,638,1421,288,66,281,1222,1945,992,995,373,1047,1260,865,2141,117.5126103,130.4365929,163.4786499,261.3253183,286.2973258,114.877039,162.5623352,145.047086,182.4168579,304.5463534,114.6719802,165.6583278,186.7908022,234.2839607,309.8661695,113.4672573,153.5051108,223.7851022,284.5817741,300.7046894,3.325808122,4.747264618,1.855845682,1.13341267,4.840998217,1.100216017,3.811886057,8.87491673,1.832149701,0.360022954,1.909141747,7.556678591,12.15903011,6.052437344,5.800454695,2.640741237,6.561049536,7.560036449,5.301613714,12.57629581,290.5934527,1648
GM1883,2013,3174,4839,2825,1561,862,3554,3522,3193,1936,452,2252,4268,5104,2088,315,1421,1561,974,750,114.7557418,150.7604127,195.4510522,231.2786105,253.092342,114.1193487,158.3523952,181.1235778,242.4540988,292.8034778,113.7020035,161.3487434,204.5941053,261.1019381,308.6899905,116.6380637,149.1537608,225.3962893,288.486519,311.3295148,4.071083217,6.670104122,9.875695195,6.162600357,3.261847715,1.84908498,7.804777282,7.64114847,7.031616511,4.130232097,0.940985937,4.929637466,9.382148364,11.14314469,4.472153774,0.619373684,3.056272755,3.392966378,2.045965838,1.519161165,263.1948579,5476
GM1884,747,611,569,93,68,495,867,2239,586,65,382,630,1291,615,362,270,484,580,330,434,117.3601397,155.4964629,208.045289,209.2784123,299.8895698,115.0394348,157.0802647,172.8090677,172.4814325,274.8949511,115.9557198,161.257796,196.9609077,225.1407379,272.1928811,115.9197886,150.6040911,215.5110329,287.7343132,315.4252636,6.661540139,5.286516218,5.158345283,0.880989148,0.617090031,4.31137538,6.689583344,19.41375749,4.556509267,0.555353125,3.301587464,5.101584534,10.7960294,5.172599417,3.117167348,2.450618032,4.119956089,5.067635049,2.973649386,3.768113853,250.2320142,1446
GM1891,166,179,332,10,40,44,132,795,166,8,110,389,1075,422,111,254,1046,926,508,1396,126.5408075,136.9309591,198.322147,128.2727366,195.1018169,127.521406,158.9094874,192.835752,202.2810671,358,118.6967044,176.3440413,208.6163995,225.399212,323.4008452,116.5410569,147.2900473,220.6837915,295.5046184,314.4018076,1.833982875,1.848224183,2.960737625,0.12712313,0.485050178,0.480246696,1.719172895,9.951224364,1.625775619,0.100534844,1.160785051,4.949852665,13.34566227,4.372453859,1.49303715,2.567461011,13.55035148,12.38253035,6.748384491,18.29740927,281.0223382,563
GM1892,903,876,1691,323,35,1002,2081,3441,919,123,626,1168,1611,644,484,314,609,511,242,455,103.642411,125.3033062,134.2175722,247.5163686,291.7739595,113.2133045,152.0137579,186.299798,212.9575232,269.8273356,115.5458309,159.2781399,205.0361151,239.9738467,286.7236327,115.0551562,154.9019476,218.0552683,273.9584831,299.3526388,5.107623749,4.564230282,9.179555957,1.729483971,0.253353196,6.438824614,11.66919668,18.45516737,5.034985284,0.665711479,3.987800402,6.283678402,8.66356328,3.574442698,2.588236372,1.807480443,3.248617607,2.897237878,1.355978175,2.494832161,243.555609,2255
GM1894,701,637,575,96,340,472,1349,1804,194,82,520,1317,2537,1226,488,650,1434,1824,1084,1074,104.5155932,125.6420164,174.2590483,251.052384,264.594887,117.1721582,162.9228509,164.7320972,219.4491582,279.7186639,115.4744548,159.1990237,178.9379639,217.9948249,274.7311306,115.2613227,154.9845884,218.3387789,271.6826414,305.2467413,4.321385238,3.503407965,3.006844392,0.432414932,1.790579044,2.616999089,7.170964201,9.607846276,1.042743821,0.436971566,2.891820186,7.13208914,13.59533839,6.57746612,2.618654802,3.532157175,7.802352126,10.04366842,5.821817571,6.054479547,238.7886142,1759
GM1895,335,1192,1007,515,183,68,209,1921,669,326,350,971,1886,1018,1262,556,1406,800,575,3049,135.6032504,153.8996258,207.5592739,258.3732398,240.6692046,116.3088324,172.760818,198.1714225,277.0677141,271.660224,118.9260449,162.6389656,216.1616974,286.2754989,316.2379724,115.5059029,146.0621163,217.5089245,298.0092144,318.8485966,1.977182217,6.066029876,4.964492638,2.489622225,0.911645442,0.336077573,1.075549876,11.21518112,3.670742324,1.767168073,1.866104102,5.22450361,10.99243427,6.034204972,6.904644238,2.629228749,7.503713363,4.485553252,3.227501222,16.65842085,279.1915128,2214
GM1896,334,410,130,64,71,308,618,1364,410,506,339,1029,1031,424,416,173,517,338,167,261,121.4372979,192.112187,158.914185,244.7183601,264.2426724,111.4227015,165.1734294,205.3557159,247.3478506,281.1138419,112.6833462,157.3452902,212.2383388,260.3333105,300.1251641,122.2547364,152.7612942,211.6946063,291.1097795,296.8837945,3.339940209,4.919750891,1.558296588,0.674436123,0.779209763,3.535165248,6.792429866,15.11927568,4.668281863,5.604390842,3.935081528,11.5485507,11.55749442,4.617109053,4.631707903,1.885249353,6.145501049,3.780210783,1.890965955,3.016952184,251.6855789,1006
GM1900,1408,1836,2147,1080,725,666,1449,4809,1264,2655,1263,2367,4853,1509,2951,949,3704,1479,897,3697,120.6161759,164.7224606,195.357495,217.8145953,233.34084,116.7181555,153.1036729,197.5047962,231.8993413,285.1235315,117.6611922,157.6393109,208.1242025,260.2381502,300.1282397,117.9389539,148.3999114,214.0016385,275.6267952,306.9049501,3.374167743,4.556086147,5.582003667,2.559511466,1.717437203,1.536564656,3.414092292,11.73316847,3.077070969,6.637332508,2.861816628,5.531945266,11.46647968,3.539942393,7.045245786,2.344250695,8.83388359,3.511489159,2.15941077,8.518100919,266.6390736,4845
GM1901,834,727,652,360,222,729,1006,2523,920,367,487,659,1366,537,862,264,531,533,229,704,121.5206823,171.5497976,205.2006068,215.9061049,232.2870317,115.9251963,165.797632,193.047878,196.9525307,279.3760288,117.0771406,171.0704147,210.8238772,227.0493219,314.2325986,120.0343266,159.8031887,213.901405,276.20968,284.2776223,6.321873576,5.081663669,4.600344067,2.270559898,1.672278707,5.401703215,6.938596617,16.65440534,6.364070416,2.494799743,3.633933077,4.563405965,9.085902574,3.504531854,5.832756534,1.966205898,4.024602915,3.49296263,1.601720949,4.493682352,226.7661911,2169
GM1903,328,521,146,67,495,477,605,1191,299,421,284,497,1614,736,813,234,585,1110,371,513,118.1016743,153.2841098,197.5057422,258.7562027,263.1065616,114.8479697,165.6480337,197.5918052,264.1052798,294.3704248,117.3086517,160.316866,221.3811692,281.7737962,302.2993709,112.0469862,148.2069728,221.4810634,278.7595669,304.8320963,2.984966767,4.930851964,1.267166163,0.542791541,4.327178248,4.109510574,5.167323263,10.5858852,2.65510574,4.037534743,2.43023565,4.346006042,14.04377039,6.156012085,7.626247734,1.966670695,5.244688822,9.523480363,3.210126888,4.84444713,277.703228,1141
GM1904,1243,1656,3184,799,279,504,3331,6277,914,853,334,1282,2750,808,1158,436,665,854,337,958,112.6619569,147.081776,173.7147433,199.1070088,254.4765655,115.0347839,173.9749341,198.3272149,191.8163742,278.8601511,116.0520618,175.0212156,212.9596437,224.0535152,298.7009962,116.3513088,151.643112,217.4587422,285.8856378,280.2667394,4.110340099,5.851132257,11.26103747,2.851089134,0.93133839,1.665735365,11.49830209,22.60059241,3.092756607,3.018832234,1.100141435,4.38046302,9.947031737,2.77986445,3.999199877,1.356476011,2.234155814,2.874933368,1.193588728,3.252989498,244.7256777,2711
GM1911,390,918,472,77,123,607,1182,3274,760,247,670,1386,2172,1033,943,590,1450,1013,879,2601,115.8589375,146.753621,176.8633519,162.8132903,271.0579441,116.4009461,154.1067431,179.5885545,192.51761,313.7091331,119.2522551,157.5717736,200.1829368,244.2968277,300.3430857,118.3180161,150.5537906,225.5697701,279.4099684,299.5873307,1.990139887,4.390230655,2.352220517,0.348272368,0.625077324,2.895462163,5.760929982,16.59819467,3.873833042,1.174523033,3.258182512,6.682571113,10.67377438,5.058857113,4.225074669,2.79648686,6.616969799,4.8688366,4.083817598,11.72654572,271.4522919,2086
GM1916,1359,3672,5684,7753,3883,309,1737,3097,1003,3155,131,808,1225,617,1519,107,205,197,117,355,131.9138531,168.8015211,232.9230206,242.807953,265.0383019,116.2917085,157.6699642,202.428447,256.1335877,277.2160619,117.9659837,165.2172209,216.0474956,269.0464348,306.2517173,116.6309787,157.9338423,212.9654394,259.7421275,306.7326621,3.603259846,9.901374873,15.06499123,21.332323,10.58100936,0.76665348,4.908105968,8.069393334,2.617044544,8.848578816,0.358845453,2.248264134,3.225105614,1.62705957,4.302462092,0.270768933,0.534962522,0.520049296,0.307911715,0.911836217,265.7093443,3375
GM1924,1329,465,792,138,119,873,1251,2554,1162,1305,751,1321,1723,1329,1781,456,1169,865,777,1622,116.7929023,140.0594421,184.0761084,220.3553237,249.6673638,114.3900751,149.8080432,175.2641861,207.808206,293.7714973,116.6356991,158.2201334,195.4691677,247.742276,303.9781239,121.285878,152.8990545,223.6720441,290.9699174,304.91486,6.538485494,2.304665873,3.656398793,0.69522109,0.554986528,4.001979294,5.786723047,11.55730954,5.249084173,6.169121175,3.354879489,6.168129222,7.819547485,5.966047503,8.228370797,1.993573063,5.387957683,3.859149504,3.37606808,7.332302163,261.8253683,7240
GM1926,2320,1946,728,137,121,1991,4625,1765,748,406,1327,1616,1024,462,437,612,404,427,191,263,109.4233692,115.6683214,171.2254788,214.7027441,288.8355722,116.1651289,140.9216837,181.9187699,212.4767363,291.6427398,117.7076187,149.2508874,208.7817458,246.6073816,295.9310472,117.2900535,150.4524435,213.0944545,283.9579582,299.1555332,10.91610094,9.001305421,3.265832678,0.726313386,0.561337901,9.384250561,21.26588341,8.230516031,3.437906635,1.900784765,5.998244234,7.453419474,4.713164688,2.169130302,2.142319022,2.851863721,1.80482738,2.113541116,0.844601868,1.218656462,212.7119619,1441
GM1930,2216,2812,5598,1612,51,604,5892,9492,1387,128,416,2101,3787,836,365,218,578,270,211,508,119.1114256,152.3737263,199.8632359,196.9564172,258.8871935,106.7352061,168.7633346,189.1894807,245.430402,300.9592853,109.4476515,168.9105011,204.1303804,257.9337039,298.071009,116.8999869,146.4286085,212.9929152,290.024622,305.8596214,4.968663445,7.453701722,14.0254798,3.921365034,0.128299414,1.430094056,16.51239539,23.77242603,3.34752655,0.335077602,0.983769926,5.891574093,9.642451227,2.069351998,0.901980244,0.550675777,1.519433975,0.667567916,0.527444804,1.350720996,231.7689763,3805
GM1931,1528,1066,1191,271,392,814,1785,4250,1430,830,568,1147,2028,933,1258,506,709,832,384,1900,118.6278625,159.5827684,196.5580193,198.4886676,278.186975,113.409493,170.4153759,190.80834,229.168557,306.2007558,114.7419977,170.7624287,209.6368597,249.5320827,307.6230972,117.0903397,157.4379013,229.1506545,279.5110565,311.0673091,6.455680964,4.421579595,4.978702,1.110783891,1.607308178,3.214862038,7.466023449,17.79453617,5.932409332,3.406985736,2.26129357,4.860347137,8.682504214,4.037353564,5.388244008,2.034646143,2.992839851,3.509413965,1.645196689,8.199289508,272.2866942,2072
GM1940,554,932,305,75,145,295,635,2367,569,364,725,2230,3387,1162,897,789,2896,1532,809,2513,107.5549642,152.3026852,179.5312997,196.5690008,207.7953232,109.6062517,160.9207981,177.580879,193.1113075,286.3210183,113.5120198,154.860585,193.1088437,207.7638401,301.7644084,116.1932668,152.5005395,217.9207386,288.361679,294.2257459,2.186575898,4.053659621,1.354617484,0.272589822,0.626930315,1.158446529,2.898377139,10.24759494,2.575534795,1.625313257,2.903654201,9.910169512,14.5649544,5.214328647,3.903274297,3.079253372,12.63094395,6.592966618,3.484568972,10.71624624,261.1660302,4206
GM1942,916,1855,2693,1853,983,256,694,1524,2969,3616,241,597,916,1568,4630,129,131,188,161,829,121.3772253,163.8465598,213.175745,264.5753788,230.1511294,117.1065006,173.8321843,199.4582238,219.1361216,256.405073,116.6855172,175.9381291,210.3923263,245.1791506,294.6184617,113.8847184,151.9030449,214.4261673,276.3226332,297.7684787,3.547352318,6.958639433,10.2143932,7.122270067,3.87333304,1.070102945,2.334328918,6.18799162,11.04892387,13.09961673,0.903747541,2.091612551,3.6758209,5.845315663,16.67490035,0.440141854,0.475939365,0.703539515,0.593980646,3.138049471,287.1573098,4529
GM1945,1110,828,496,209,372,544,911,1665,804,88,409,1122,1665,1542,647,202,683,775,874,836,103.0526528,132.0545527,219.8140991,257.6634805,273.7136559,107.7101701,151.6466359,165.1374732,181.7444437,293.4210899,110.6135154,153.6387261,185.7005162,216.8768461,291.0746545,117.9387747,145.6682481,217.9820541,284.6201392,305.6818978,6.417922289,5.111042583,3.378332259,1.530807314,2.735562607,3.189982848,5.740714767,10.58633814,5.04289991,0.502199935,2.647301311,6.890587759,10.68127849,9.815574942,4.238334171,1.443979571,4.150072875,5.011052211,5.53086205,5.355153976,291.4374667,1353
GM1948,1771,1847,1170,359,489,1427,2728,5316,1470,245,1064,2270,3823,2030,1080,892,2181,2138,1115,1108,111.8133623,150.6085463,197.0024514,188.6033892,265.4835156,113.8617098,156.3069403,190.5186872,229.1718555,294.456227,115.0594756,159.4180421,206.677386,250.1612167,299.1141625,116.0182412,153.2558048,219.308815,277.4491788,311.8259616,5.30172855,5.204808221,2.957683092,0.9886898,1.446748823,4.03894335,7.850745445,15.50940853,4.490794824,0.718646124,2.981787036,6.501658494,11.24771966,6.147598852,3.136364182,2.542327725,6.303689662,6.105369171,3.258573394,3.266715068,245.2740978,3617
